speaker_id,utt_id,config,attacks,key
PA_0084,PA_T_0001454,acb,-,bonafide
PA_0084,PA_T_0001455,acb,-,bonafide
PA_0084,PA_T_0001456,acb,-,bonafide
PA_0084,PA_T_0001457,acb,-,bonafide
PA_0084,PA_T_0001458,acb,-,bonafide
PA_0084,PA_T_0001459,acb,-,bonafide
PA_0084,PA_T_0001460,acb,-,bonafide
PA_0085,PA_T_0001461,acb,-,bonafide
PA_0085,PA_T_0001462,acb,-,bonafide
PA_0085,PA_T_0001463,acb,-,bonafide
PA_0085,PA_T_0001464,acb,-,bonafide
PA_0085,PA_T_0001465,acb,-,bonafide
PA_0085,PA_T_0001466,acb,-,bonafide
PA_0085,PA_T_0001467,acb,-,bonafide
PA_0085,PA_T_0001468,acb,-,bonafide
PA_0085,PA_T_0001469,acb,-,bonafide
PA_0085,PA_T_0001470,acb,-,bonafide
PA_0086,PA_T_0001471,acb,-,bonafide
PA_0086,PA_T_0001472,acb,-,bonafide
PA_0086,PA_T_0001473,acb,-,bonafide
PA_0086,PA_T_0001474,acb,-,bonafide
PA_0086,PA_T_0001475,acb,-,bonafide
PA_0086,PA_T_0001476,acb,-,bonafide
PA_0086,PA_T_0001477,acb,-,bonafide
PA_0086,PA_T_0001478,acb,-,bonafide
PA_0086,PA_T_0001479,acb,-,bonafide
PA_0086,PA_T_0001480,acb,-,bonafide
PA_0087,PA_T_0001481,acb,-,bonafide
PA_0087,PA_T_0001482,acb,-,bonafide
PA_0087,PA_T_0001483,acb,-,bonafide
PA_0087,PA_T_0001484,acb,-,bonafide
PA_0087,PA_T_0001485,acb,-,bonafide
PA_0087,PA_T_0001486,acb,-,bonafide
PA_0087,PA_T_0001487,acb,-,bonafide
PA_0087,PA_T_0001488,acb,-,bonafide
PA_0087,PA_T_0001489,acb,-,bonafide
PA_0087,PA_T_0001490,acb,-,bonafide
PA_0088,PA_T_0001491,acb,-,bonafide
PA_0088,PA_T_0001492,acb,-,bonafide
PA_0088,PA_T_0001493,acb,-,bonafide
PA_0088,PA_T_0001494,acb,-,bonafide
PA_0088,PA_T_0001495,acb,-,bonafide
PA_0088,PA_T_0001496,acb,-,bonafide
PA_0088,PA_T_0001497,acb,-,bonafide
PA_0088,PA_T_0001498,acb,-,bonafide
PA_0088,PA_T_0001499,acb,-,bonafide
PA_0088,PA_T_0001500,acb,-,bonafide
PA_0089,PA_T_0001501,acb,-,bonafide
PA_0089,PA_T_0001502,acb,-,bonafide
PA_0089,PA_T_0001503,acb,-,bonafide
PA_0089,PA_T_0001504,acb,-,bonafide
PA_0089,PA_T_0001505,acb,-,bonafide
PA_0089,PA_T_0001506,acb,-,bonafide
PA_0089,PA_T_0001507,acb,-,bonafide
PA_0089,PA_T_0001508,acb,-,bonafide
PA_0089,PA_T_0001509,acb,-,bonafide
PA_0089,PA_T_0001510,acb,-,bonafide
PA_0090,PA_T_0001511,acb,-,bonafide
PA_0090,PA_T_0001512,acb,-,bonafide
PA_0090,PA_T_0001513,acb,-,bonafide
PA_0090,PA_T_0001514,acb,-,bonafide
PA_0090,PA_T_0001515,acb,-,bonafide
PA_0090,PA_T_0001516,acb,-,bonafide
PA_0090,PA_T_0001517,acb,-,bonafide
PA_0090,PA_T_0001518,acb,-,bonafide
PA_0090,PA_T_0001519,acb,-,bonafide
PA_0090,PA_T_0001520,acb,-,bonafide
PA_0091,PA_T_0001521,acb,-,bonafide
PA_0091,PA_T_0001522,acb,-,bonafide
PA_0091,PA_T_0001523,acb,-,bonafide
PA_0091,PA_T_0001524,acb,-,bonafide
PA_0091,PA_T_0001525,acb,-,bonafide
PA_0091,PA_T_0001526,acb,-,bonafide
PA_0091,PA_T_0001527,acb,-,bonafide
PA_0091,PA_T_0001528,acb,-,bonafide
PA_0091,PA_T_0001529,acb,-,bonafide
PA_0091,PA_T_0001530,acb,-,bonafide
PA_0092,PA_T_0001531,acb,-,bonafide
PA_0092,PA_T_0001532,acb,-,bonafide
PA_0092,PA_T_0001533,acb,-,bonafide
PA_0092,PA_T_0001534,acb,-,bonafide
PA_0092,PA_T_0001535,acb,-,bonafide
PA_0092,PA_T_0001536,acb,-,bonafide
PA_0092,PA_T_0001537,acb,-,bonafide
PA_0092,PA_T_0001538,acb,-,bonafide
PA_0092,PA_T_0001539,acb,-,bonafide
PA_0092,PA_T_0001540,acb,-,bonafide
PA_0093,PA_T_0001541,acb,-,bonafide
PA_0093,PA_T_0001542,acb,-,bonafide
PA_0093,PA_T_0001543,acb,-,bonafide
PA_0093,PA_T_0001544,acb,-,bonafide
PA_0093,PA_T_0001545,acb,-,bonafide
PA_0093,PA_T_0001546,acb,-,bonafide
PA_0093,PA_T_0001547,acb,-,bonafide
PA_0093,PA_T_0001548,acb,-,bonafide
PA_0093,PA_T_0001549,acb,-,bonafide
PA_0093,PA_T_0001550,acb,-,bonafide
PA_0094,PA_T_0001551,acb,-,bonafide
PA_0094,PA_T_0001552,acb,-,bonafide
PA_0094,PA_T_0001553,acb,-,bonafide
PA_0094,PA_T_0001554,acb,-,bonafide
PA_0094,PA_T_0001555,acb,-,bonafide
PA_0094,PA_T_0001556,acb,-,bonafide
PA_0094,PA_T_0001557,acb,-,bonafide
PA_0094,PA_T_0001558,acb,-,bonafide
PA_0094,PA_T_0001559,acb,-,bonafide
PA_0094,PA_T_0001560,acb,-,bonafide
PA_0095,PA_T_0001561,acb,-,bonafide
PA_0095,PA_T_0001562,acb,-,bonafide
PA_0095,PA_T_0001563,acb,-,bonafide
PA_0095,PA_T_0001564,acb,-,bonafide
PA_0095,PA_T_0001565,acb,-,bonafide
PA_0095,PA_T_0001566,acb,-,bonafide
PA_0095,PA_T_0001567,acb,-,bonafide
PA_0095,PA_T_0001568,acb,-,bonafide
PA_0095,PA_T_0001569,acb,-,bonafide
PA_0095,PA_T_0001570,acb,-,bonafide
PA_0096,PA_T_0001571,acb,-,bonafide
PA_0096,PA_T_0001572,acb,-,bonafide
PA_0096,PA_T_0001573,acb,-,bonafide
PA_0096,PA_T_0001574,acb,-,bonafide
PA_0096,PA_T_0001575,acb,-,bonafide
PA_0096,PA_T_0001576,acb,-,bonafide
PA_0096,PA_T_0001577,acb,-,bonafide
PA_0096,PA_T_0001578,acb,-,bonafide
PA_0096,PA_T_0001579,acb,-,bonafide
PA_0096,PA_T_0001580,acb,-,bonafide
PA_0097,PA_T_0001581,acb,-,bonafide
PA_0097,PA_T_0001582,acb,-,bonafide
PA_0097,PA_T_0001583,acb,-,bonafide
PA_0097,PA_T_0001584,acb,-,bonafide
PA_0097,PA_T_0001585,acb,-,bonafide
PA_0097,PA_T_0001586,acb,-,bonafide
PA_0097,PA_T_0001587,acb,-,bonafide
PA_0097,PA_T_0001588,acb,-,bonafide
PA_0097,PA_T_0001589,acb,-,bonafide
PA_0097,PA_T_0001590,acb,-,bonafide
PA_0098,PA_T_0001591,acb,-,bonafide
PA_0098,PA_T_0001592,acb,-,bonafide
PA_0098,PA_T_0001593,acb,-,bonafide
PA_0098,PA_T_0001594,acb,-,bonafide
PA_0098,PA_T_0001595,acb,-,bonafide
PA_0098,PA_T_0001596,acb,-,bonafide
PA_0098,PA_T_0001597,acb,-,bonafide
PA_0098,PA_T_0001598,acb,-,bonafide
PA_0098,PA_T_0001599,acb,-,bonafide
PA_0098,PA_T_0001600,acb,-,bonafide
PA_0079,PA_T_0001601,acc,-,bonafide
PA_0079,PA_T_0001602,acc,-,bonafide
PA_0079,PA_T_0001603,acc,-,bonafide
PA_0079,PA_T_0001604,acc,-,bonafide
PA_0079,PA_T_0001605,acc,-,bonafide
PA_0079,PA_T_0001606,acc,-,bonafide
PA_0079,PA_T_0001607,acc,-,bonafide
PA_0079,PA_T_0001608,acc,-,bonafide
PA_0079,PA_T_0001609,acc,-,bonafide
PA_0079,PA_T_0001610,acc,-,bonafide
PA_0080,PA_T_0001611,acc,-,bonafide
PA_0080,PA_T_0001612,acc,-,bonafide
PA_0080,PA_T_0001613,acc,-,bonafide
PA_0080,PA_T_0001614,acc,-,bonafide
PA_0080,PA_T_0001615,acc,-,bonafide
PA_0080,PA_T_0001616,acc,-,bonafide
PA_0080,PA_T_0001617,acc,-,bonafide
PA_0080,PA_T_0001618,acc,-,bonafide
PA_0080,PA_T_0001619,acc,-,bonafide
PA_0080,PA_T_0001620,acc,-,bonafide
PA_0081,PA_T_0001621,acc,-,bonafide
PA_0081,PA_T_0001622,acc,-,bonafide
PA_0081,PA_T_0001623,acc,-,bonafide
PA_0081,PA_T_0001624,acc,-,bonafide
PA_0081,PA_T_0001625,acc,-,bonafide
PA_0081,PA_T_0001626,acc,-,bonafide
PA_0081,PA_T_0001627,acc,-,bonafide
PA_0081,PA_T_0001628,acc,-,bonafide
PA_0081,PA_T_0001629,acc,-,bonafide
PA_0081,PA_T_0001630,acc,-,bonafide
PA_0082,PA_T_0001631,acc,-,bonafide
PA_0082,PA_T_0001632,acc,-,bonafide
PA_0082,PA_T_0001633,acc,-,bonafide
PA_0082,PA_T_0001634,acc,-,bonafide
PA_0082,PA_T_0001635,acc,-,bonafide
PA_0082,PA_T_0001636,acc,-,bonafide
PA_0082,PA_T_0001637,acc,-,bonafide
PA_0082,PA_T_0001638,acc,-,bonafide
PA_0082,PA_T_0001639,acc,-,bonafide
PA_0082,PA_T_0001640,acc,-,bonafide
PA_0083,PA_T_0001641,acc,-,bonafide
PA_0083,PA_T_0001642,acc,-,bonafide
PA_0083,PA_T_0001643,acc,-,bonafide
PA_0083,PA_T_0001644,acc,-,bonafide
PA_0083,PA_T_0001645,acc,-,bonafide
PA_0083,PA_T_0001646,acc,-,bonafide
PA_0083,PA_T_0001647,acc,-,bonafide
PA_0083,PA_T_0001648,acc,-,bonafide
PA_0083,PA_T_0001649,acc,-,bonafide
PA_0083,PA_T_0001650,acc,-,bonafide
PA_0084,PA_T_0001651,acc,-,bonafide
PA_0084,PA_T_0001652,acc,-,bonafide
PA_0084,PA_T_0001653,acc,-,bonafide
PA_0084,PA_T_0001654,acc,-,bonafide
PA_0084,PA_T_0001655,acc,-,bonafide
PA_0084,PA_T_0001656,acc,-,bonafide
PA_0084,PA_T_0001657,acc,-,bonafide
PA_0084,PA_T_0001658,acc,-,bonafide
PA_0084,PA_T_0001659,acc,-,bonafide
PA_0084,PA_T_0001660,acc,-,bonafide
PA_0085,PA_T_0001661,acc,-,bonafide
PA_0085,PA_T_0001662,acc,-,bonafide
PA_0085,PA_T_0001663,acc,-,bonafide
PA_0085,PA_T_0001664,acc,-,bonafide
PA_0085,PA_T_0001665,acc,-,bonafide
PA_0085,PA_T_0001666,acc,-,bonafide
PA_0085,PA_T_0001667,acc,-,bonafide
PA_0085,PA_T_0001668,acc,-,bonafide
PA_0085,PA_T_0001669,acc,-,bonafide
PA_0085,PA_T_0001670,acc,-,bonafide
PA_0086,PA_T_0001671,acc,-,bonafide
PA_0086,PA_T_0001672,acc,-,bonafide
PA_0086,PA_T_0001673,acc,-,bonafide
PA_0086,PA_T_0001674,acc,-,bonafide
PA_0086,PA_T_0001675,acc,-,bonafide
PA_0086,PA_T_0001676,acc,-,bonafide
PA_0086,PA_T_0001677,acc,-,bonafide
PA_0086,PA_T_0001678,acc,-,bonafide
PA_0086,PA_T_0001679,acc,-,bonafide
PA_0086,PA_T_0001680,acc,-,bonafide
PA_0087,PA_T_0001681,acc,-,bonafide
PA_0087,PA_T_0001682,acc,-,bonafide
PA_0087,PA_T_0001683,acc,-,bonafide
PA_0087,PA_T_0001684,acc,-,bonafide
PA_0087,PA_T_0001685,acc,-,bonafide
PA_0087,PA_T_0001686,acc,-,bonafide
PA_0087,PA_T_0001687,acc,-,bonafide
PA_0087,PA_T_0001688,acc,-,bonafide
PA_0087,PA_T_0001689,acc,-,bonafide
PA_0087,PA_T_0001690,acc,-,bonafide
PA_0088,PA_T_0001691,acc,-,bonafide
PA_0088,PA_T_0001692,acc,-,bonafide
PA_0088,PA_T_0001693,acc,-,bonafide
PA_0088,PA_T_0001694,acc,-,bonafide
PA_0088,PA_T_0001695,acc,-,bonafide
PA_0088,PA_T_0001696,acc,-,bonafide
PA_0088,PA_T_0001697,acc,-,bonafide
PA_0088,PA_T_0001698,acc,-,bonafide
PA_0088,PA_T_0001699,acc,-,bonafide
PA_0088,PA_T_0001700,acc,-,bonafide
PA_0089,PA_T_0001701,acc,-,bonafide
PA_0089,PA_T_0001702,acc,-,bonafide
PA_0089,PA_T_0001703,acc,-,bonafide
PA_0089,PA_T_0001704,acc,-,bonafide
PA_0089,PA_T_0001705,acc,-,bonafide
PA_0089,PA_T_0001706,acc,-,bonafide
PA_0089,PA_T_0001707,acc,-,bonafide
PA_0089,PA_T_0001708,acc,-,bonafide
PA_0089,PA_T_0001709,acc,-,bonafide
PA_0089,PA_T_0001710,acc,-,bonafide
PA_0090,PA_T_0001711,acc,-,bonafide
PA_0090,PA_T_0001712,acc,-,bonafide
PA_0090,PA_T_0001713,acc,-,bonafide
PA_0090,PA_T_0001714,acc,-,bonafide
PA_0090,PA_T_0001715,acc,-,bonafide
PA_0090,PA_T_0001716,acc,-,bonafide
PA_0090,PA_T_0001717,acc,-,bonafide
PA_0090,PA_T_0001718,acc,-,bonafide
PA_0090,PA_T_0001719,acc,-,bonafide
PA_0090,PA_T_0001720,acc,-,bonafide
PA_0091,PA_T_0001721,acc,-,bonafide
PA_0091,PA_T_0001722,acc,-,bonafide
PA_0091,PA_T_0001723,acc,-,bonafide
PA_0091,PA_T_0001724,acc,-,bonafide
PA_0091,PA_T_0001725,acc,-,bonafide
PA_0091,PA_T_0001726,acc,-,bonafide
PA_0091,PA_T_0001727,acc,-,bonafide
PA_0091,PA_T_0001728,acc,-,bonafide
PA_0091,PA_T_0001729,acc,-,bonafide
PA_0091,PA_T_0001730,acc,-,bonafide
PA_0092,PA_T_0001731,acc,-,bonafide
PA_0092,PA_T_0001732,acc,-,bonafide
PA_0092,PA_T_0001733,acc,-,bonafide
PA_0092,PA_T_0001734,acc,-,bonafide
PA_0092,PA_T_0001735,acc,-,bonafide
PA_0092,PA_T_0001736,acc,-,bonafide
PA_0092,PA_T_0001737,acc,-,bonafide
PA_0092,PA_T_0001738,acc,-,bonafide
PA_0092,PA_T_0001739,acc,-,bonafide
PA_0092,PA_T_0001740,acc,-,bonafide
PA_0093,PA_T_0001741,acc,-,bonafide
PA_0093,PA_T_0001742,acc,-,bonafide
PA_0093,PA_T_0001743,acc,-,bonafide
PA_0093,PA_T_0001744,acc,-,bonafide
PA_0093,PA_T_0001745,acc,-,bonafide
PA_0093,PA_T_0001746,acc,-,bonafide
PA_0093,PA_T_0001747,acc,-,bonafide
PA_0093,PA_T_0001748,acc,-,bonafide
PA_0093,PA_T_0001749,acc,-,bonafide
PA_0093,PA_T_0001750,acc,-,bonafide
PA_0094,PA_T_0001751,acc,-,bonafide
PA_0094,PA_T_0001752,acc,-,bonafide
PA_0094,PA_T_0001753,acc,-,bonafide
PA_0094,PA_T_0001754,acc,-,bonafide
PA_0094,PA_T_0001755,acc,-,bonafide
PA_0094,PA_T_0001756,acc,-,bonafide
PA_0094,PA_T_0001757,acc,-,bonafide
PA_0094,PA_T_0001758,acc,-,bonafide
PA_0094,PA_T_0001759,acc,-,bonafide
PA_0094,PA_T_0001760,acc,-,bonafide
PA_0095,PA_T_0001761,acc,-,bonafide
PA_0095,PA_T_0001762,acc,-,bonafide
PA_0095,PA_T_0001763,acc,-,bonafide
PA_0095,PA_T_0001764,acc,-,bonafide
PA_0095,PA_T_0001765,acc,-,bonafide
PA_0095,PA_T_0001766,acc,-,bonafide
PA_0095,PA_T_0001767,acc,-,bonafide
PA_0095,PA_T_0001768,acc,-,bonafide
PA_0095,PA_T_0001769,acc,-,bonafide
PA_0095,PA_T_0001770,acc,-,bonafide
PA_0096,PA_T_0001771,acc,-,bonafide
PA_0096,PA_T_0001772,acc,-,bonafide
PA_0096,PA_T_0001773,acc,-,bonafide
PA_0096,PA_T_0001774,acc,-,bonafide
PA_0096,PA_T_0001775,acc,-,bonafide
PA_0096,PA_T_0001776,acc,-,bonafide
PA_0096,PA_T_0001777,acc,-,bonafide
PA_0096,PA_T_0001778,acc,-,bonafide
PA_0096,PA_T_0001779,acc,-,bonafide
PA_0096,PA_T_0001780,acc,-,bonafide
PA_0097,PA_T_0001781,acc,-,bonafide
PA_0097,PA_T_0001782,acc,-,bonafide
PA_0097,PA_T_0001783,acc,-,bonafide
PA_0097,PA_T_0001784,acc,-,bonafide
PA_0097,PA_T_0001785,acc,-,bonafide
PA_0097,PA_T_0001786,acc,-,bonafide
PA_0097,PA_T_0001787,acc,-,bonafide
PA_0097,PA_T_0001788,acc,-,bonafide
PA_0097,PA_T_0001789,acc,-,bonafide
PA_0097,PA_T_0001790,acc,-,bonafide
PA_0098,PA_T_0001791,acc,-,bonafide
PA_0098,PA_T_0001792,acc,-,bonafide
PA_0098,PA_T_0001793,acc,-,bonafide
PA_0098,PA_T_0001794,acc,-,bonafide
PA_0098,PA_T_0001795,acc,-,bonafide
PA_0098,PA_T_0001796,acc,-,bonafide
PA_0098,PA_T_0001797,acc,-,bonafide
PA_0098,PA_T_0001798,acc,-,bonafide
PA_0098,PA_T_0001799,acc,-,bonafide
PA_0098,PA_T_0001800,acc,-,bonafide
PA_0079,PA_T_0001801,baa,-,bonafide
PA_0079,PA_T_0001802,baa,-,bonafide
PA_0079,PA_T_0001803,baa,-,bonafide
PA_0079,PA_T_0001804,baa,-,bonafide
PA_0079,PA_T_0001805,baa,-,bonafide
PA_0079,PA_T_0001806,baa,-,bonafide
PA_0079,PA_T_0001807,baa,-,bonafide
PA_0079,PA_T_0001808,baa,-,bonafide
PA_0079,PA_T_0001809,baa,-,bonafide
PA_0079,PA_T_0001810,baa,-,bonafide
PA_0080,PA_T_0001811,baa,-,bonafide
PA_0080,PA_T_0001812,baa,-,bonafide
PA_0080,PA_T_0001813,baa,-,bonafide
PA_0080,PA_T_0001814,baa,-,bonafide
PA_0080,PA_T_0001815,baa,-,bonafide
PA_0080,PA_T_0001816,baa,-,bonafide
PA_0080,PA_T_0001817,baa,-,bonafide
PA_0080,PA_T_0001818,baa,-,bonafide
PA_0080,PA_T_0001819,baa,-,bonafide
PA_0080,PA_T_0001820,baa,-,bonafide
PA_0081,PA_T_0001821,baa,-,bonafide
PA_0081,PA_T_0001822,baa,-,bonafide
PA_0081,PA_T_0001823,baa,-,bonafide
PA_0081,PA_T_0001824,baa,-,bonafide
PA_0081,PA_T_0001825,baa,-,bonafide
PA_0081,PA_T_0001826,baa,-,bonafide
PA_0081,PA_T_0001827,baa,-,bonafide
PA_0081,PA_T_0001828,baa,-,bonafide
PA_0081,PA_T_0001829,baa,-,bonafide
PA_0081,PA_T_0001830,baa,-,bonafide
PA_0082,PA_T_0001831,baa,-,bonafide
PA_0082,PA_T_0001832,baa,-,bonafide
PA_0082,PA_T_0001833,baa,-,bonafide
PA_0082,PA_T_0001834,baa,-,bonafide
PA_0082,PA_T_0001835,baa,-,bonafide
PA_0082,PA_T_0001836,baa,-,bonafide
PA_0082,PA_T_0001837,baa,-,bonafide
PA_0082,PA_T_0001838,baa,-,bonafide
PA_0082,PA_T_0001839,baa,-,bonafide
PA_0082,PA_T_0001840,baa,-,bonafide
PA_0083,PA_T_0001841,baa,-,bonafide
PA_0083,PA_T_0001842,baa,-,bonafide
PA_0083,PA_T_0001843,baa,-,bonafide
PA_0083,PA_T_0001844,baa,-,bonafide
PA_0083,PA_T_0001845,baa,-,bonafide
PA_0083,PA_T_0001846,baa,-,bonafide
PA_0083,PA_T_0001847,baa,-,bonafide
PA_0083,PA_T_0001848,baa,-,bonafide
PA_0083,PA_T_0001849,baa,-,bonafide
PA_0083,PA_T_0001850,baa,-,bonafide
PA_0084,PA_T_0001851,baa,-,bonafide
PA_0084,PA_T_0001852,baa,-,bonafide
PA_0084,PA_T_0001853,baa,-,bonafide
PA_0084,PA_T_0001854,baa,-,bonafide
PA_0084,PA_T_0001855,baa,-,bonafide
PA_0084,PA_T_0001856,baa,-,bonafide
PA_0084,PA_T_0001857,baa,-,bonafide
PA_0084,PA_T_0001858,baa,-,bonafide
PA_0084,PA_T_0001859,baa,-,bonafide
PA_0084,PA_T_0001860,baa,-,bonafide
PA_0085,PA_T_0001861,baa,-,bonafide
PA_0085,PA_T_0001862,baa,-,bonafide
PA_0085,PA_T_0001863,baa,-,bonafide
PA_0085,PA_T_0001864,baa,-,bonafide
PA_0085,PA_T_0001865,baa,-,bonafide
PA_0085,PA_T_0001866,baa,-,bonafide
PA_0085,PA_T_0001867,baa,-,bonafide
PA_0085,PA_T_0001868,baa,-,bonafide
PA_0085,PA_T_0001869,baa,-,bonafide
PA_0085,PA_T_0001870,baa,-,bonafide
PA_0086,PA_T_0001871,baa,-,bonafide
PA_0086,PA_T_0001872,baa,-,bonafide
PA_0086,PA_T_0001873,baa,-,bonafide
PA_0086,PA_T_0001874,baa,-,bonafide
PA_0086,PA_T_0001875,baa,-,bonafide
PA_0086,PA_T_0001876,baa,-,bonafide
PA_0086,PA_T_0001877,baa,-,bonafide
PA_0086,PA_T_0001878,baa,-,bonafide
PA_0086,PA_T_0001879,baa,-,bonafide
PA_0086,PA_T_0001880,baa,-,bonafide
PA_0087,PA_T_0001881,baa,-,bonafide
PA_0087,PA_T_0001882,baa,-,bonafide
PA_0087,PA_T_0001883,baa,-,bonafide
PA_0087,PA_T_0001884,baa,-,bonafide
PA_0087,PA_T_0001885,baa,-,bonafide
PA_0087,PA_T_0001886,baa,-,bonafide
PA_0087,PA_T_0001887,baa,-,bonafide
PA_0087,PA_T_0001888,baa,-,bonafide
PA_0087,PA_T_0001889,baa,-,bonafide
PA_0087,PA_T_0001890,baa,-,bonafide
PA_0088,PA_T_0001891,baa,-,bonafide
PA_0088,PA_T_0001892,baa,-,bonafide
PA_0088,PA_T_0001893,baa,-,bonafide
PA_0088,PA_T_0001894,baa,-,bonafide
PA_0088,PA_T_0001895,baa,-,bonafide
PA_0088,PA_T_0001896,baa,-,bonafide
PA_0088,PA_T_0001897,baa,-,bonafide
PA_0088,PA_T_0001898,baa,-,bonafide
PA_0088,PA_T_0001899,baa,-,bonafide
PA_0088,PA_T_0001900,baa,-,bonafide
PA_0089,PA_T_0001901,baa,-,bonafide
PA_0089,PA_T_0001902,baa,-,bonafide
PA_0089,PA_T_0001903,baa,-,bonafide
PA_0089,PA_T_0001904,baa,-,bonafide
PA_0089,PA_T_0001905,baa,-,bonafide
PA_0089,PA_T_0001906,baa,-,bonafide
PA_0089,PA_T_0001907,baa,-,bonafide
PA_0089,PA_T_0001908,baa,-,bonafide
PA_0089,PA_T_0001909,baa,-,bonafide
PA_0089,PA_T_0001910,baa,-,bonafide
PA_0090,PA_T_0001911,baa,-,bonafide
PA_0090,PA_T_0001912,baa,-,bonafide
PA_0090,PA_T_0001913,baa,-,bonafide
PA_0090,PA_T_0001914,baa,-,bonafide
PA_0090,PA_T_0001915,baa,-,bonafide
PA_0090,PA_T_0001916,baa,-,bonafide
PA_0090,PA_T_0001917,baa,-,bonafide
PA_0090,PA_T_0001918,baa,-,bonafide
PA_0090,PA_T_0001919,baa,-,bonafide
PA_0090,PA_T_0001920,baa,-,bonafide
PA_0091,PA_T_0001921,baa,-,bonafide
PA_0091,PA_T_0001922,baa,-,bonafide
PA_0091,PA_T_0001923,baa,-,bonafide
PA_0091,PA_T_0001924,baa,-,bonafide
PA_0091,PA_T_0001925,baa,-,bonafide
PA_0091,PA_T_0001926,baa,-,bonafide
PA_0091,PA_T_0001927,baa,-,bonafide
PA_0091,PA_T_0001928,baa,-,bonafide
PA_0091,PA_T_0001929,baa,-,bonafide
PA_0091,PA_T_0001930,baa,-,bonafide
PA_0092,PA_T_0001931,baa,-,bonafide
PA_0092,PA_T_0001932,baa,-,bonafide
PA_0092,PA_T_0001933,baa,-,bonafide
PA_0092,PA_T_0001934,baa,-,bonafide
PA_0092,PA_T_0001935,baa,-,bonafide
PA_0092,PA_T_0001936,baa,-,bonafide
PA_0092,PA_T_0001937,baa,-,bonafide
PA_0092,PA_T_0001938,baa,-,bonafide
PA_0092,PA_T_0001939,baa,-,bonafide
PA_0092,PA_T_0001940,baa,-,bonafide
PA_0093,PA_T_0001941,baa,-,bonafide
PA_0093,PA_T_0001942,baa,-,bonafide
PA_0093,PA_T_0001943,baa,-,bonafide
PA_0093,PA_T_0001944,baa,-,bonafide
PA_0093,PA_T_0001945,baa,-,bonafide
PA_0093,PA_T_0001946,baa,-,bonafide
PA_0093,PA_T_0001947,baa,-,bonafide
PA_0093,PA_T_0001948,baa,-,bonafide
PA_0093,PA_T_0001949,baa,-,bonafide
PA_0093,PA_T_0001950,baa,-,bonafide
PA_0094,PA_T_0001951,baa,-,bonafide
PA_0094,PA_T_0001952,baa,-,bonafide
PA_0094,PA_T_0001953,baa,-,bonafide
PA_0094,PA_T_0001954,baa,-,bonafide
PA_0094,PA_T_0001955,baa,-,bonafide
PA_0094,PA_T_0001956,baa,-,bonafide
PA_0094,PA_T_0001957,baa,-,bonafide
PA_0094,PA_T_0001958,baa,-,bonafide
PA_0094,PA_T_0001959,baa,-,bonafide
PA_0094,PA_T_0001960,baa,-,bonafide
PA_0095,PA_T_0001961,baa,-,bonafide
PA_0095,PA_T_0001962,baa,-,bonafide
PA_0095,PA_T_0001963,baa,-,bonafide
PA_0095,PA_T_0001964,baa,-,bonafide
PA_0095,PA_T_0001965,baa,-,bonafide
PA_0095,PA_T_0001966,baa,-,bonafide
PA_0095,PA_T_0001967,baa,-,bonafide
PA_0095,PA_T_0001968,baa,-,bonafide
PA_0095,PA_T_0001969,baa,-,bonafide
PA_0095,PA_T_0001970,baa,-,bonafide
PA_0096,PA_T_0001971,baa,-,bonafide
PA_0096,PA_T_0001972,baa,-,bonafide
PA_0096,PA_T_0001973,baa,-,bonafide
PA_0096,PA_T_0001974,baa,-,bonafide
PA_0096,PA_T_0001975,baa,-,bonafide
PA_0096,PA_T_0001976,baa,-,bonafide
PA_0096,PA_T_0001977,baa,-,bonafide
PA_0096,PA_T_0001978,baa,-,bonafide
PA_0096,PA_T_0001979,baa,-,bonafide
PA_0096,PA_T_0001980,baa,-,bonafide
PA_0097,PA_T_0001981,baa,-,bonafide
PA_0097,PA_T_0001982,baa,-,bonafide
PA_0097,PA_T_0001983,baa,-,bonafide
PA_0097,PA_T_0001984,baa,-,bonafide
PA_0097,PA_T_0001985,baa,-,bonafide
PA_0097,PA_T_0001986,baa,-,bonafide
PA_0097,PA_T_0001987,baa,-,bonafide
PA_0097,PA_T_0001988,baa,-,bonafide
PA_0097,PA_T_0001989,baa,-,bonafide
PA_0097,PA_T_0001990,baa,-,bonafide
PA_0098,PA_T_0001991,baa,-,bonafide
PA_0098,PA_T_0001992,baa,-,bonafide
PA_0098,PA_T_0001993,baa,-,bonafide
PA_0098,PA_T_0001994,baa,-,bonafide
PA_0098,PA_T_0001995,baa,-,bonafide
PA_0098,PA_T_0001996,baa,-,bonafide
PA_0098,PA_T_0001997,baa,-,bonafide
PA_0098,PA_T_0001998,baa,-,bonafide
PA_0098,PA_T_0001999,baa,-,bonafide
PA_0098,PA_T_0002000,baa,-,bonafide
PA_0079,PA_T_0002001,bab,-,bonafide
PA_0079,PA_T_0002002,bab,-,bonafide
PA_0079,PA_T_0002003,bab,-,bonafide
PA_0079,PA_T_0002004,bab,-,bonafide
PA_0079,PA_T_0002005,bab,-,bonafide
PA_0079,PA_T_0002006,bab,-,bonafide
PA_0079,PA_T_0002007,bab,-,bonafide
PA_0079,PA_T_0002008,bab,-,bonafide
PA_0079,PA_T_0002009,bab,-,bonafide
PA_0079,PA_T_0002010,bab,-,bonafide
PA_0080,PA_T_0002011,bab,-,bonafide
PA_0080,PA_T_0002012,bab,-,bonafide
